29120,46
29130,122
29160,100
29180,772
29540,8
29570,31
29700,1
29800,1512
29900,278
31170,335
31180,33
31190,34
31200,34
31210,40
31220,308
31230,34
31240,32
31250,25
31260,33
31270,1628
31280,6160
31290,1349
31300,24
31700,291
31800,51
31810,132
31820,82
31830,151
31840,88
31850,90
31860,73
31870,27
31880,88
31890,71
31900,56
31910,75
31920,62
31930,85
31980,42
32000,14
32110,51
32120,23
32140,100
32150,283
32160,212
32200,97
32310,129
32330,672
32340,322
32350,371
32360,1899
32370,16877
32380,1068
32390,485
32400,1581
32410,35
32420,342
32430,3602
32440,8363
32450,331
32460,936
32470,14786
32500,2639
32510,1836
32610,63
32620,194
32630,156
32640,93
32650,52
32660,39
32670,175
32680,150
32710,31
32720,41
32730,64
32740,36
32750,102
32760,133
32770,143
32800,3760
32900,153
33100,413
33110,103
33120,462
33130,292
33180,204
33210,238
33220,1451
33230,8899
33320,533
33390,20
33420,295
33440,1252
33460,1689
33520,359
33520,359
33550,30
33570,300
33580,80
33600,338
33610,240
33620,170
33650,232
33660,23
33670,217
33680,860
33700,4
33710,7
33720,11
33730,103
33750,26
33760,7
33770,154
33790,28
33900,1862
33900,1862
33930,10955
33950,153
33980,92
33990,118
34010,3129
34010,3129
34030,7425
34180,3
34190,817
34272,8
34273,5
34274,6
34275,3
34276,8
34277,3
34278,8
34279,4
34280,5
34281,6
34282,7
34283,4
34284,3
34285,5
34286,7
34287,4
34288,2
34289,6
34310,2
34311,2
34312,3
34313,7
34314,2
34315,3
34316,3
34317,3
34318,4
34319,3
34330,21934
34410,173
34420,49
3900,1516
3990,176
8800,1921
16810,526
34500,30
34600,208
34630,10
34640,16
34650,3
34800,62
34810,80
34820,265
34830,2005
34870,4034
34900,11692
34920,135
35000,1110
35140,14744
35070,91
35130,1626
35140,14744
35300,60
35310,90
35320,235
35450,15485
35460,606
35480,609
35600,67
35700,4698
35720,7607
35720,7607
35800,123
36000,201
36100,63
36100,63
36100,63
36130,6
36130,6
36150,11
36150,11
36150,11
36180,54
36180,54
36180,54
36210,14
36240,9
36270,13
36270,13
36270,13
36300,19
36310,17
36320,7
36620,636
36900,3
36910,12
37010,104
37030,117
37100,98
37210,107
37220,53
37230,16
37240,109
37250,3
37260,63
37270,20
37280,17
37290,7
37300,14
37310,14
37320,5
37330,3
37340,9
37360,6
37370,4
37380,10
37390,17
37400,508
37400,508
37500,32
37600,703
37700,210
37800,35
37960,24
37960,24
37960,24
37960,24
38000,22
38000,22
38000,22
38070,10
38080,19
38090,5
38100,5
38110,9
38120,15
38130,22
38140,15
38150,6
38160,2
38170,15
38180,1
38190,5
38210,194
100,459
1313,128
2130,11
2525,2
2545,3
2550,3
9219,7666
10190,2988
12370,40
12380,2
17340,12
18450,2
18460,2
21110,191
21120,122
22490,1486
25860,1
33229,1451
33530,42
33910,141
34440,30
34450,5
34460,35
35010,3
35725,10
36110,8
36120,11
36140,7
36160,2
36170,1
36190,4
36200,3
36280,2
36290,1
37420,23
37970,7
37980,7
37990,4
38010,2
38020,4
38230,111
38400,6778
38410,4745
38420,996
38430,199
38440,322
38450,140
38460,87
38490,47
38600,1669
38700,926
38720,581
38740,984
38830,1069
39000,9551
39110,138
39120,6321
39140,11799
39150,4346
39160,1365
39190,1418
39200,876
39210,23148
39500,1415
39510,1556
39520,138
39530,419
39540,551
39550,305
39560,150
39630,137
39640,86
39650,370
39660,87
39670,499
39680,1571
39690,758
39800,1373
39900,23
40100,5252
40200,10
40210,10
40300,2163
40320,50
40330,121
40340,53
40350,168
40380,414
40390,1422
40400,1112
40420,152
40500,32
40700,3577
40720,508
40800,14536
40930,291
40950,1996
40960,1094
40970,3251
40980,495
41000,2257
41014,125
41050,796
41060,348
41070,7015
41100,1043
41300,1101
41400,22
41500,3555
41600,76
41660,9
41680,7
41700,6825
41740,221
41800,633
41900,725
42000,8
42120,1033
42140,133
42160,2289
42170,479
42200,48
42210,134
42220,104
42230,63
42500,270
42650,1099
42670,2236
42680,10355
42690,2
42700,12946
42710,906
42810,63
42850,176
42900,1
42910,12494
42920,88
42930,8
42940,10
42950,13
42960,6667
42980,105
42990,681
43000,548
43100,122
43110,7870
43190,338
43500,91
43600,116
44100,75
44200,112
44310,166
44340,738
44350,8275
44360,210
44600,40
44680,6
44690,142
45000,300
45100,1449
45300,358
45400,506
45410,119
45420,9
45450,290
45500,170
45700,927
45710,320
45720,165
45730,179
45740,2577
45750,1343
45760,5769
45770,1451
46000,83
46200,35
46250,156
46260,167
46270,112
46280,44
46290,103
46340,79
46350,39
46360,60
46370,198
46380,49
46400,168
46410,277
46440,181
46450,262
46480,340
46490,184
46500,1162
46510,492
46520,173
46540,376
46550,129
46560,429
46570,138
46600,39
46700,31
46710,26
46720,14
46730,39
46740,83
46750,146
46760,11
46770,222
46790,30
46830,13
46840,7
46850,34
47000,392
47110,9
47120,1
47130,8
47400,1937
47410,3805
47500,11
47520,6
47540,262
47570,2
47700,1626
47730,46
47780,6355
47790,2515
47800,822
47810,10878
47830,17
47870,5482
47880,163
47890,14568
47920,975
48000,14335
48110,1125
48150,5
48190,4326
48220,3263
48240,6388
48700,57695
48720,3349
48800,1080
48900,176
48950,362
49000,40
49300,90
49320,41
49330,100
49470,657
49520,128838
49540,4911
49600,4752
49800,205
49810,88
49900,224
50000,168
50130,13982
50300,21254
50510,103
50620,4627
50820,37
50910,17
50920,15
50930,5
50940,5
50950,10
50960,31
50970,26
50980,21
50990,39
51000,25
51010,61
51020,9
51030,5
51060,84
51100,6870
55000,193
55020,62
55040,1474
55100,4717
55110,2178
55140,1389
55150,8729
55230,23712
56400,5140
56437,5140
56438,24
57000,75
57200,233
57300,16257
57620,194
57640,881
57650,387
57680,414
57690,6025
57700,84
57740,661
57800,120
57900,4961
58200,242
58230,77
58400,92
58520,715
58550,326
58560,103
58570,228
58610,1424
60340,32
60350,66
60600,33
60700,29
60800,107
61100,151
61220,87
61310,147
61500,412
61510,124
61520,261
61600,354
61700,981
61730,214
62000,336
62100,512
63000,680
63110,143
63200,802
63380,9488
63500,450
63600,206
63610,578
63620,69
63630,30
63640,26
63650,100
63660,377
63700,608
63710,2450
63800,258
63900,86
63910,324
63940,434
63950,606
63960,88
64000,2018
65070,82
65080,73
65200,59
65270,160
65300,1576
65400,117
65500,99
65530,96
65540,1573
65560,191
65600,205
65610,156
65710,277
65730,381
65740,632
65780,450
65790,2255
65800,10151
65930,5313
65980,13808
67000,390
67370,6958
70000,8067
70100,466
70110,153
70120,265
70200,55
70210,119
70300,5568
70400,5181
70420,495
70500,30
70600,1475
70620,333
70640,250
70650,136
70660,224
70900,252
71000,350
71110,2
71111,3
71112,7
71113,24
71114,3
71115,6
71116,7
71117,7
71118,4
71119,4
71120,14
71160,6
71161,2
71162,23
71163,18
71164,9
71165,11
71166,5
71167,2
71168,3
71230,1368
71240,455
71250,4659
71260,644
71340,8097
72000,545
72200,2209
72400,98
72500,66
72850,160516
72900,142
73010,459
73020,664
73060,73
73170,857
73190,70
73210,235
73220,127
78000,2408
80000,113
80200,334
80300,122
80310,1111
80330,839
80340,341
80350,271
80360,290
90200,264
90400,75
90500,110
91100,558
91200,1544
91330,380
91600,1994
91700,4877
91800,80
91810,28
91900,570
92000,1360
92100,641
92200,97
92210,113
92220,97
92300,568
92400,41
92600,115
92700,74
92800,2930
92900,107
93200,763
94000,641
94200,1729
94300,1034
94400,4903
94500,91
94510,85
94520,84
94530,108
94590,608
94600,78
94610,37
94620,164
95000,111
95300,675
95400,1805
95700,699
95900,183
96000,2124
96100,3396
96200,218
96400,431
96800,215
96900,32
97000,1353
97100,701
97110,60
97120,75
97130,93
97330,793
98100,456
98200,1840
98300,765
98400,2208
98500,131
98600,190
98800,3969
98900,132
99100,336
99120,50
99200,111
99300,1209
99400,216
99410,80
99700,619
99810,2315
99830,109
99900,12919
99910,1288
100400,46
100410,73
100980,83
102200,256
102400,27
102500,8232
102600,3424
102700,6396
102810,82
102840,885
102850,182
104000,134
104020,90
104100,75
104200,1701
104600,344
104700,2882
104900,17358
105000,668
105100,348
105300,251
105420,139
105450,11981
105600,372130
105700,90
105800,491
107100,21557
107200,2303
107300,933
107310,2300
107410,90043
107600,706
107800,934
107900,1586
108110,89
108200,2429
108210,289
108500,455
108600,16424
108700,338
108710,12271
108800,4115
109200,81
109400,1484
109500,111
109600,14145
109700,86
110400,116
110500,65
110600,39
110610,49
110630,28
110800,10782
111000,62
111010,51
111100,288
111300,25
111400,262
111600,342
111800,493
111900,767
112100,394
113020,5236
113200,26369
113400,18706
113420,4190
115100,2241
115110,1014
115120,648
115200,156
115210,173
115220,140
115300,10355
115320,3514
115800,3397
116100,224
116120,93
200010,1288
200020,151
200050,98
200080,185
200130,150
200150,218
200170,2702
200190,71
200210,25376
200230,289
200260,16239
200370,364
200390,261
200410,70
200490,65
200510,27892
200550,146
200630,153
200670,131
200710,20422
200900,4875
200910,1117
200940,2432
200960,305
200980,47
200990,33
201000,29
201010,80
201040,101
201070,283
201210,405
201230,1435
201270,21934
201271,633
201290,578
201420,467
201480,349
201490,319
201510,942
201570,965
201700,1547
201790,7914
201810,22483
201830,1139
201870,3145
202070,158
202130,300
202170,9295
202200,1048
202270,292
202310,609
202370,47
202410,105
202530,1225
202670,120
202690,126
202710,575
202730,250
202750,2536
202860,43
202970,15251
202990,3221
203140,12188
203160,55455
203210,553
203290,5658
203350,382
203510,557
203560,175
203630,1356
203650,703
203680,436
203750,3195
203770,40206
203810,4622
203830,750
203990,159
204030,3571
204060,1757
204080,846
204100,14756
204120,621
204180,837
204220,162
204240,1538
204300,14514
204340,2395
204360,31525
204390,106
204440,131
204450,8185
204530,1823
204560,180
204580,18
204630,1431
204760,97
204840,57
204860,125
204880,8481
204940,120
204960,239
205020,697
205060,90
205070,51
205080,83
205090,107
205100,33707
205190,696
205230,1433
205270,27
205530,74
205550,151
205610,503
205650,1001
205690,232
205710,1157
205730,498
205810,111
205830,151
205840,381
205870,176
205890,993
205910,2356
205950,4028
205990,667
206020,66
206040,22
206060,43
206190,9369
206210,6055
206230,39
206250,106
206370,382
206410,19
206420,27177
206440,20903
206480,3391
206500,5105
206610,182
206690,241
206760,95
207000,90
207020,194
207040,511
207080,1060
207140,12827
207150,375
207170,3731
207190,62
207210,1087
207230,3542
207250,332
207320,890
207350,1501
207370,264
207380,152
207400,342
207420,610
207430,577
207490,1201
207530,348
207570,282
207610,26369
207650,470
207670,45
207690,2275
207710,34
207730,183
207750,997
207790,226
207930,428
208030,283
208090,19689
208110,99
208140,5129
208200,4027
208400,742
208460,38
208480,5455
208500,804
208520,1079
208580,12695
208600,483
208620,82
208630,61
208640,50
208650,30492
208670,881
208710,30
208730,1237
208750,1889
208860,47
209000,13713
209060,557
209080,10543
209100,1389
209120,1010
209160,11107
209170,357
209190,583
209230,191
209270,513
209330,329
209360,36
209370,1600
209390,44
209520,327
209540,1197
209610,72
209630,341
209650,10619
209660,175
209670,3107
209690,155
209710,154
209730,317
209750,77
209790,378
209830,969
209850,45
209870,11043
209950,471
210170,150
210230,59
210490,42
210550,245
210770,7263
210870,141
210950,426
210970,6634
210990,23
211010,110
211070,364
211160,1008
211180,261
211200,4
211201,4
211202,2
211203,2
211204,2
211205,6
211206,6
211207,2
211208,2
211209,3
211260,1616
211280,137
211340,864
211360,409
211400,5229
211420,43825
211440,524
211500,5444
211580,378
211600,1818
211740,961
211780,462
211800,85
211820,61790
211900,261
211970,128
212010,769
212030,453
212050,349
212070,5486
212110,98
212160,5843
212200,3005
212240,119
212390,677
212410,274
212480,7700
212500,7523
212580,499
212630,1728
212680,43778
212700,110
212780,196
212800,4129
213030,459
213120,1456
213330,944
213350,77
213390,12
213530,24
213550,21
213610,7338
213650,1030
213670,23309
213850,2703
214100,42
214130,101
214150,149
214170,1074
214190,2731
214210,27
214250,1161
214340,3058
214360,969
214420,4529
214490,22680
214510,3217
214550,356
214560,9321
214570,130
214590,629
214610,460
214630,232
214700,1387
214730,862
214770,3472
214790,756
214830,918
214850,1526
214870,1148
214910,237
214950,31148
214970,862
215080,3014
215100,1045
215120,332
215160,1081
215280,5645
215390,12
215450,39
215470,3080
215510,1155
215530,3529
215550,186
215630,408
215670,1227
215690,667
215710,216
215770,59
215790,353
215870,244
215930,341
216090,250
216110,352
216130,104
216150,6833
216210,46
216260,622
216290,161
216330,2
216390,225
216670,37
216890,1089
216910,751
216930,18
217080,194
217100,498
217120,57
217140,1610
217200,2799
217270,150
217290,165
217690,849
217750,896
217790,343
217860,170
217920,1055
218020,57
218040,94
218060,1860
218090,570
218130,1107
218230,38715
218310,558
218330,448
218410,2154
218510,328
218620,187558
218640,3219
218660,84
218680,5923
218700,90
218740,883
218820,1566
218860,63
218980,131
219070,13
219150,31274
219190,402
219200,230
219340,542
219600,296
219640,31868
219680,2096
219700,362
219740,34047
219760,184
219780,1518
219800,43
219830,2930
219890,11068
219910,851
219950,747
219990,28657
220090,781
220160,1266
220200,58491
220240,27386
220260,2293
220420,27
220440,6890
220460,562
220660,1091
220700,2794
220740,627
220780,7028
220820,1145
220860,2107
220900,231
220960,8
220980,148
221020,2288
221040,8150
221100,130260
221180,357
221220,7
221260,6034
221300,271
221380,38293
221540,1583
221640,14905
221680,11298
221810,1277
221830,206
221910,27701
222140,274
222160,219
222180,25
222420,470
222440,670
222480,2872
222500,26
222520,470
222606,14
222618,29
222640,413
222660,245
222730,2800
222750,2504
222880,51663
222940,1742
222980,1270
223000,119
223100,5779
223220,926
223280,39
223330,329
223410,485
223430,268
223450,171
223470,22912
223490,557
223510,778
223630,353
223670,1128
223710,14684
223730,244
223750,7739
223810,1152
223830,2566
223850,3324
223870,69
224040,158
224060,1862
224220,576
224260,25487
224280,131
224300,388
224340,39
224380,33
224440,2152
224460,2743
224480,5719
224500,2493
224540,8859
224600,6219
224700,67
224740,642
224760,7309
224820,1112
224860,458
224900,346
224920,801
224940,322
224960,1375
224980,312
225000,200
225020,405
225080,18573
225160,1611
225260,7634
225280,643
225300,645
225320,394
225360,535
225420,1163
225540,36957
225600,2961
225640,1111
225840,9225
226100,583
226120,406
226320,8698
226560,321
226580,617
226620,918
226700,11091
226720,1383
226740,978
226780,57
226820,115
226840,5601
226860,7380
226960,382
226980,1767
227000,2113
227020,172
227060,268
227080,1484
227100,1936
227160,1303
227180,1706
227200,841
227220,1123
227240,492
227260,622
227300,82088
227320,1171
227380,335
227400,410
227480,1291
227560,254
227580,1405
227680,7173
227700,5291
227760,202
227780,904
227800,113
227860,3986
227900,37
227920,220
227940,52297
228180,1243
228260,1572
228280,5690
228300,5344
228320,156
228380,14321
228400,2558
228440,152
228560,453
228760,778
228880,1240
228940,297
228960,316
229480,738
229520,328
229560,33
229580,644
229600,184
229790,3
229810,306
229870,330
229890,52
229950,150
229970,60
230050,4368
230070,1864
230150,221
230190,3906
230230,7588
230270,1872
230290,8590
230310,208
230330,166
230410,177740
230650,147
230700,1448
230760,17
230780,67
230820,1002
230840,827
230860,526
230980,404
231020,50
231040,652
231060,1524
231140,872
231160,4547
231180,67
231200,2388
231310,376
231330,948
231430,29810
231720,266
231740,1820
231910,287
231990,215
232010,1861
232050,1075
232090,49635
232430,13455
232450,960
232750,1297
232770,1901
232790,5417
232810,5275
232890,3840
232910,1994
232950,426
232970,282
233110,100
233130,11300
233150,2988
233190,378
233210,157
233230,1113
233250,9999
233270,8342
233290,5084
233310,127
233350,364
233370,470
233410,77
233450,29827
233470,3448
233510,80
233530,109
233550,879
233610,4351
233680,281
233700,1056
233720,9366
233740,2319
233800,167
233840,1071
233860,23383
233980,2368
234060,51
234080,2637
234100,71
234140,25777
234160,381
234190,3165
234290,167
234330,2309
234350,51
234370,69
234390,1857
234490,423
234510,79
234530,993
234630,5727
234650,7915
234670,3768
234710,4629
234820,306
234900,972
234920,330
234940,822
235070,133
235210,1840
235250,790
235320,506
235340,827
235360,516
235380,1639
235400,484
235460,12355
235540,11237
235600,5882
235620,730
235660,120
235720,210
235760,45
235800,3367
235820,394
235900,430
235980,239
236010,15
236090,11078
236110,10749
236130,290
236150,2717
236290,21
236370,5516
236390,89866
236430,18823
236450,3790
236470,209
236490,18
236510,3073
236530,25
236690,4186
236730,379
236790,355
236850,45758
236870,15676
236890,28
236930,492
236970,30
237110,5103
237310,5459
237350,225
237370,201
237430,761
237470,125
237550,172
237570,214
237590,126
237630,2830
237740,2186
237760,269
237850,2474
237870,3628
237890,1265
237930,15879
237950,211
237970,47
237990,7789
238010,10991
238050,214
238070,765
238090,7062
238210,4349
238240,2138
238260,2248
238280,1130
238320,23064
238370,3189
238430,7928
238460,24724
238530,321
238630,176
238750,1444
238870,261
238890,236
238910,538
238930,595
238960,87194
239030,24222
239070,4154
239090,350
239120,1294
239140,62359
239160,8178
239200,4712
239220,5798
239250,1465
239350,9697
239410,305
239430,1059
239450,1333
239660,1852
239700,391
239720,136
239800,1186
239820,20979
239840,1602
240320,1163
240340,71
240360,35
240440,612
240460,1263
240600,231
240620,190
240660,64
240760,4986
240970,336
241240,835
241260,1507
241320,745
241410,750
241540,10065
241560,5169
241600,11176
241620,348
241660,151
241680,2
241720,777
241760,152
241790,30
241910,579
241930,35102
241990,441
242050,17123
242110,208
242130,427
242530,241
242550,1911
242570,1341
242640,3275
242680,10061
242700,5471
242720,5252
242760,94330
242780,472
242800,1344
242820,2658
242840,437
242860,20428
242880,2820
242920,23596
242940,304
242960,411
242980,497
243000,304
243020,117
243040,580
243060,88
243120,2191
243140,46
243160,461
243200,857
243220,475
243280,106
243360,201
243450,571
243470,11889
243560,88
243580,75
243780,608
243800,1397
243870,11173
243890,22
243930,1609
243950,1380
243970,3294
244030,1162
244050,1165
244070,449
244090,232
244160,5782
244210,17291
244410,167
244430,833
244450,12452
244590,591
244630,1680
244690,134
244710,1914
244730,1386
244770,2216
244810,341
244830,19
244850,63837
244870,2107
244890,115
244910,701
244930,7459
244950,116
245010,72
245050,103
245150,812
245170,12360
245280,2928
245300,169
245370,504
245390,934
245410,120
245430,115
245450,542
245470,5275
245490,1210
245620,5733
245730,182
245760,267
246070,674
246090,3464
246110,1402
246280,2483
246300,365
246360,53
246420,3398
246580,2416
246620,17467
246680,349
246700,1533
246720,64
246740,148
246760,574
246800,43
246820,17
246840,1495
246880,61
246900,7789
246920,122
246940,289
246960,127
246980,144
247000,4006
247020,3988
247080,10619
247120,158
247140,447
247240,1457
247307,34
247310,49
247350,392
247370,294
247430,815
247580,53
247660,2211
247730,10584
247770,377
247870,331
247910,1678
247950,1253
248170,580
248190,292
248270,42
248290,206
248310,3103
248330,678
248350,315
248370,90
248390,4035
248410,188
248450,166
248470,317
248490,275
248510,96
248530,424
248550,667
248570,8844
248610,3895
248630,784
248650,500
248710,349
248730,217
248800,661
248820,19465
248860,3457
248970,260
249050,7245
249130,5194
249190,235
249230,1601
249330,914
249360,338
249380,1634
249550,314
249570,342
249590,1079
249610,53
249630,1875
249650,1449
249680,1199
249870,1080
249930,27
249950,434
249990,1697
250030,397
250050,712
250070,16
250110,1265
250180,2867
250200,28
250260,4565
250280,68
250320,15308
250340,4072
250360,15
250380,468
250400,5398
250420,3050
250460,729
250500,1645
250520,2906
250540,49
250560,907
250580,1105
250600,11183
250620,3181
250640,201
250660,250
250700,566
250720,51
250760,9875
250900,58193
251020,31
251060,6590
251110,1017
251130,2008
251150,4208
251170,2055
251210,169
251230,289
251270,642
251290,1476
251310,118
251370,457
251390,134
251410,157
251430,475
251470,1653
251490,247
251510,25
251530,227
251570,82304
251590,38
251630,788
251690,286
251710,301
251730,1988
251770,318
251790,3
251810,220
251830,490
251850,459
251870,1950
251890,429
251910,139
251990,5319
252010,393
252030,1793
252050,157
252070,168
252110,1609
252130,1097
252150,1564
252170,130
252210,119
252230,216
252250,838
252270,111
252290,244
252310,377
252330,2837
252350,1222
252370,513
252410,2806
252430,115
252450,1379
252470,1935
252490,286672
252530,1793
252550,356
252570,272
252610,4132
252630,1417
252670,1183
252690,948
252710,155
252730,130
252750,135
252770,299
252830,205
252850,997
252870,2741
252890,109
252910,345
252950,249318
252970,93
253030,3628
253110,2624
253130,195
253150,544
253190,606
253230,25088
253250,6075
253290,392
253310,69
253330,1170
253350,150
253370,239
253390,177
253410,312
253430,5461
253490,463
253510,886
253570,74
253610,401
253630,263
253650,968
253670,33
253690,269
253710,14813
253750,964
253770,405
253790,174
253860,127
253880,247
253900,1125
253920,485
253940,427
253960,164
253980,1855
254060,302
254080,204
254100,160
254200,2149
254320,1486
254370,180
254440,1653
254460,455
254480,176
254590,384
254650,142
254700,11118
254820,65
254840,83
254860,15
254880,107
254920,34
254960,354
255030,65
255070,1415
255163,16
255220,3091
255260,73
255280,471
255300,457
255320,393
255340,290
255370,464
255390,401
255420,2701
255480,1211
255500,353
255520,1710
255710,70336
255870,330
255920,321
255940,125
255960,66
256010,430
256030,193
256050,101
256070,88
